id,Kota,perkap,score12,score11,score3,GK
5706,B,1215053.5714285714,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
5707,A,1027924.6865079366,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
5708,A,986690.4761904762,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
5709,G,1342529.8452380951,0.041666666666666664,0.041666666666666664,0.05555555555555555,578589.38449
5710,E,4145250.083333333,0,0,0,410945.0876
5711,B,1055309.5238095238,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
5712,G,3722354.643980185,0.3333333333333333,0.3333333333333333,0.11111111111111109,578589.38449
5713,G,1266694.5,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
5714,D,823161.9880952381,0.25,0.25,0,579742.9057
5715,E,533627.9761904762,0.25,0.375,0.16666666666666669,410945.0876
5716,F,2566061.3078231295,0.125,0.125,0.16666666666666669,529685.4639
5717,A,1713017.9404761905,0,0,0,423139.2941
5718,F,2315708.333333333,0.125,0,0,529685.4639
5719,C,3094228.174603175,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
5720,C,2517200.083333333,0.125,0.125,0.16666666666666669,437944.2735
5721,F,694615.0793650794,0.125,0.125,0.16666666666666669,529685.4639
5722,C,3383273.8095238097,0.25,0.25,0,437944.2735
5723,B,866439.1534391535,0.2083333333333333,0.08333333333333333,0.11111111111111109,608804.3096
5724,E,2758577.4642857146,0.2916666666666667,0.4166666666666666,0.2222222222222222,410945.0876
5725,F,717789.7658730159,0.125,0,0,529685.4639
5726,F,1934904.7896825394,0.2916666666666667,0.2916666666666667,0.05555555555555555,529685.4639
5727,A,3424000.0833333335,0.375,0.375,0.16666666666666669,423139.2941
5728,A,1033551.6706349207,0.25,0.25,0,423139.2941
5729,B,2205972.4176071584,0.25,0.25,0,608804.3096
5730,A,4091449.965408757,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5731,E,621549.6587301587,0.25,0.125,0.16666666666666669,410945.0876
5732,E,669874.2329931973,0.25,0.25,0,410945.0876
5733,F,1869087.384920635,0.25,0.25,0,529685.4639
5734,E,622966.75,0.25,0.25,0,410945.0876
5735,E,1576075.3968253967,0.25,0.25,0,410945.0876
5736,C,891150.7936507937,0.125,0,0,437944.2735
5737,B,2370684.523809524,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5738,F,2135146.89484127,0.041666666666666664,0.041666666666666664,0.05555555555555555,529685.4639
5739,E,1248313.790275924,0.375,0.375,0.16666666666666669,410945.0876
5740,A,1526031.8293650793,0.125,0,0,423139.2941
5741,A,4124065.4970238097,0,0,0,423139.2941
5742,A,1025190.4761904762,0.375,0.375,0.16666666666666669,423139.2941
5743,C,765042.4047619047,0.25,0.125,0.16666666666666669,437944.2735
5744,B,3823502.6190476194,0.2083333333333333,0.08333333333333333,0.11111111111111109,608804.3096
5745,A,976500.0833333334,0,0,0,423139.2941
5746,C,778035.7420634921,0.125,0,0,437944.2735
5747,A,1683148.8511904764,0.125,0,0,423139.2941
5748,C,2891928.654761905,0,0,0,437944.2735
5749,E,2603057.4133951445,0,0,0,410945.0876
5750,A,5090821.511904762,0.25,0.25,0,423139.2941
5751,A,1485861.988095238,0,0,0,423139.2941
5752,B,2200595.3214285714,0.125,0,0,608804.3096
5753,A,771759.0119047619,0.125,0,0,423139.2941
5754,A,1683148.8373015875,0.125,0,0,423139.2941
5755,G,1822726.2182539683,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
5756,E,1677254.0238095236,0.125,0.125,0.16666666666666669,410945.0876
5757,A,3268908.785714286,0.125,0.125,0.16666666666666669,423139.2941
5758,A,967711.892857143,0,0,0,423139.2941
5759,G,1866639.6825396826,0.25,0.25,0,578589.38449
5760,A,2098142.542857143,0.041666666666666664,0.041666666666666664,0.05555555555555555,423139.2941
5761,C,1159100,0.25,0.25,0,437944.2735
5762,C,1929096.2086300254,0,0,0,437944.2735
5763,A,1296938.161904762,0.125,0.125,0.16666666666666669,423139.2941
5764,C,2729934.523809524,0.375,0.375,0.16666666666666669,437944.2735
5765,E,3221107.142857143,0.16666666666666669,0.041666666666666664,0.05555555555555555,410945.0876
5766,F,732706.3492063492,0.125,0,0,529685.4639
5767,G,1945631.0357142857,0.125,0,0,578589.38449
5768,D,2235404.8035714286,0.125,0.125,0.16666666666666669,579742.9057
5769,E,3647976.24047619,0.25,0.375,0.16666666666666669,410945.0876
5770,A,874595.2589285714,0.125,0,0,423139.2941
5771,G,1849294.6215625473,0.125,0,0,578589.38449
5772,E,736458.3333333334,0.125,0,0,410945.0876
5773,C,3104854.7273135185,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
5774,A,373311.90476190473,0.25,0.25,0,423139.2941
5775,C,891114.2857142858,0.375,0.375,0.16666666666666669,437944.2735
5776,E,2238650.8769841273,0.25,0.25,0,410945.0876
5777,G,2185178.5714285714,0.25,0.25,0,578589.38449
5778,G,837008.0198412699,0.4166666666666667,0.2916666666666667,0.38888888888888884,578589.38449
5779,D,1400148.8511904762,0.375,0.375,0.16666666666666669,579742.9057
5780,B,2259305.6388888885,0.125,0.125,0.16666666666666669,608804.3096
5781,B,652773.8095238095,0.25,0.25,0,608804.3096
5782,E,3548571.4285714286,0.25,0.25,0,410945.0876
5783,G,606728.5714285714,0.25,0.25,0,578589.38449
5784,A,1110729.25,0.375,0.375,0.16666666666666669,423139.2941
5785,A,1424857.2053571427,0.125,0.125,0.16666666666666669,423139.2941
5786,F,2599642.9404761903,0,0,0,529685.4639
5787,E,1425114.369047619,0,0,0,410945.0876
5788,B,993452.380952381,0.25,0.25,0,608804.3096
5789,D,1153803.6547619049,0.041666666666666664,0.041666666666666664,0.05555555555555555,579742.9057
5790,B,1384869.068452381,0.125,0,0,608804.3096
5791,D,953642.9404761905,0.2083333333333333,0.08333333333333333,0.11111111111111109,579742.9057
5792,G,2097817.5436507934,0,0,0,578589.38449
5793,C,1719833.3333333335,0.125,0,0,437944.2735
5794,A,2238202.380952381,0.375,0.375,0.16666666666666669,423139.2941
5795,A,1896768.494047619,0.125,0.125,0.16666666666666669,423139.2941
5796,C,2285771.9043524168,0.25,0.25,0,437944.2735
5797,F,438657.1761904762,0,0,0,529685.4639
5798,A,944314.2404907941,0,0,0,423139.2941
5799,C,1733833.3333333335,0.25,0.25,0,437944.2735
5800,D,4657118.833489336,0,0,0,579742.9057
5801,A,2975037.2376130074,0.375,0.375,0.16666666666666669,423139.2941
5802,G,940476.2321428572,0.5,0.5,0.3333333333333333,578589.38449
5803,A,3064642.9404761903,0.08333333333333333,0.08333333333333333,0.11111111111111109,423139.2941
5804,B,684785.7142857143,0.125,0,0,608804.3096
5805,F,2164285.7976190476,0.375,0.375,0.16666666666666669,529685.4639
5806,C,1634073.0952380951,0.041666666666666664,0.041666666666666664,0.05555555555555555,437944.2735
5807,B,1366280.612244898,0.25,0.25,0,608804.3096
5808,D,1209293.6785714286,0.125,0.125,0.16666666666666669,579742.9057
5809,B,2523101.273809524,0.25,0.25,0,608804.3096
5810,C,1641218.240079365,0.125,0,0,437944.2735
5811,B,1220542.7420634918,0,0,0,608804.3096
5812,A,670878.6047619048,0.125,0.125,0.16666666666666669,423139.2941
5813,G,2555345.3214285714,0,0,0,578589.38449
5814,E,3541916.733333333,0.125,0.125,0.16666666666666669,410945.0876
5815,F,1550728.5714285714,0.25,0.125,0.16666666666666669,529685.4639
5816,D,1681714.2857142857,0.375,0.375,0.16666666666666669,579742.9057
5817,G,3006825.48015873,0,0,0,578589.38449
5818,G,1959452.380952381,0.25,0.25,0,578589.38449
5819,E,1183952.4642857143,0.16666666666666669,0.16666666666666669,0.2222222222222222,410945.0876
5820,A,1087333.3333333333,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5821,C,1730888.972222222,0.125,0,0,437944.2735
5822,D,1030178.6547619049,0,0,0,579742.9057
5823,C,2475726.1904761903,0,0,0,437944.2735
5824,B,387250.03571428574,0,0,0,608804.3096
5825,B,565009.0119047619,0.25,0.25,0,608804.3096
5826,D,2513690.476190476,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
5827,E,1035741.1547619049,0.25,0.125,0.16666666666666669,410945.0876
5828,B,1406261.9672619049,0.25,0.125,0.16666666666666669,608804.3096
5829,F,1277958.4166666665,0.4166666666666667,0.2916666666666667,0.38888888888888884,529685.4639
5830,C,922485.2023809524,0.375,0.25,0.3333333333333333,437944.2735
5831,F,1888635.003968254,0,0,0,529685.4639
5832,F,1168881.0023809525,0.4166666666666666,0.4166666666666666,0.2222222222222222,529685.4639
5833,D,4030857.226190476,0,0,0,579742.9057
5834,B,1147662.7817460317,0.25,0.125,0.16666666666666669,608804.3096
5835,A,1050119.1309523808,0.16666666666666669,0.16666666666666669,0.2222222222222222,423139.2941
5836,E,1712559.5238095238,0.25,0.25,0,410945.0876
5837,G,835408.7301587301,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
5838,A,953650.2997835497,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
5839,A,1893854.2083333335,0,0,0,423139.2941
5840,B,1574079.365079365,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
5841,F,932976.1904761905,0.375,0.375,0.16666666666666669,529685.4639
5842,G,1331569.4444444443,0.25,0.125,0.16666666666666669,578589.38449
5843,D,1412142.9404761905,0.4166666666666667,0.2916666666666667,0.38888888888888884,579742.9057
5844,D,1250922.619047619,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
5845,D,1036336.3199404762,0.16666666666666669,0.16666666666666669,0.2222222222222222,579742.9057
5846,A,2116732.226190476,0,0,0,423139.2941
5847,A,3125785.7976190476,0.041666666666666664,0.041666666666666664,0.05555555555555555,423139.2941
5848,A,1290470.9127728506,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
5849,A,698015.873015873,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
5850,G,2099607.226190476,0.25,0.25,0,578589.38449
5851,F,1384238.0952380951,0.25,0.25,0,529685.4639
5852,C,1955992.0634920634,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
5853,E,1061547.6190476192,0.2916666666666667,0.2916666666666667,0.05555555555555555,410945.0876
5854,A,1016738.1785714285,0.25,0.125,0.16666666666666669,423139.2941
5855,G,1103464.369047619,0.25,0.125,0.16666666666666669,578589.38449
5856,D,2277321.511904762,0.041666666666666664,0.041666666666666664,0.05555555555555555,579742.9057
5857,D,1306028.0342711397,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
5858,C,3906295.321428572,0.125,0,0,437944.2735
5859,D,738776.462605753,0,0,0,579742.9057
5860,A,1608956.349206349,0.125,0,0,423139.2941
5861,G,656984.126984127,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
5862,C,1262047.7023809524,0.125,0,0,437944.2735
5863,F,526648.8928571428,0.25,0.25,0,529685.4639
5864,C,850833.4166666666,0.041666666666666664,0.041666666666666664,0.05555555555555555,437944.2735
5865,B,3063214.369047619,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5866,A,939827.3809523811,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5867,B,839614.2857142858,0.375,0.25,0.3333333333333333,608804.3096
5868,B,674047.7023809524,0.4583333333333333,0.4583333333333333,0.2777777777777778,608804.3096
5869,A,655476.2738095238,0.3333333333333333,0.2083333333333333,0.2777777777777778,423139.2941
5870,B,1479547.619047619,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
5871,D,1016976.2738095238,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
5872,B,1059321.4702380951,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5873,C,2138809.607142857,0.4166666666666667,0.2916666666666667,0.38888888888888884,437944.2735
5874,B,1897410.7142857143,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5875,G,2321607.1428571427,0.25,0.25,0,578589.38449
5876,E,825777.7777777776,0.125,0,0,410945.0876
5877,F,1648988.1785714286,0.125,0,0,529685.4639
5878,G,2918678.654761905,0.4583333333333333,0.4583333333333333,0.2777777777777778,578589.38449
5879,A,2128547.7023809524,0.25,0.25,0,423139.2941
5880,B,673071.4285714285,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5881,G,611492.0634920634,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
5882,C,741589.3551587301,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
5883,C,1216980.9523809524,0.25,0.25,0,437944.2735
5884,F,1420241.75,0.2916666666666667,0.16666666666666669,0.2222222222222222,529685.4639
5885,C,1819684.6071428573,0.125,0,0,437944.2735
5886,D,911833.3333333334,0.375,0.375,0.16666666666666669,579742.9057
5887,F,596456.4325396825,0,0,0,529685.4639
5888,E,1089642.8571428573,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
5889,G,786384.9484126983,0.25,0.25,0,578589.38449
5890,B,751241.0714285714,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
5891,B,1397934.5238095238,0.25,0.25,0,608804.3096
5892,C,956885.7976190476,0,0,0,437944.2735
5893,E,802321.5119047619,0.125,0,0,410945.0876
5894,B,2674666.75,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
5895,C,2441773.8303571427,0.125,0,0,437944.2735
5896,A,1266904.761904762,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
5897,A,1660071.511904762,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5898,B,955371.4285714285,0.375,0.375,0.16666666666666669,608804.3096
5899,C,1205315.5595238095,0.375,0.375,0.16666666666666669,437944.2735
5900,A,931457.3413392857,0.25,0.125,0.16666666666666669,423139.2941
5901,F,2050445.8333333333,0.2916666666666667,0.2916666666666667,0.05555555555555555,529685.4639
5902,B,2132321.470238095,0.25,0.125,0.16666666666666669,608804.3096
5903,E,1460025.3808690477,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
5904,F,3331428.654761905,0.125,0.25,0,529685.4639
5905,E,432546.7103869048,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
5906,E,1095624.2624333657,0.375,0.375,0.16666666666666669,410945.0876
5907,G,1176913.2119492658,0.25,0.125,0.16666666666666669,578589.38449
5908,G,1114726.173809524,0.25,0.125,0.16666666666666669,578589.38449
5909,D,1057767.9404761905,0.25,0.25,0,579742.9057
5910,D,933849.2896825396,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
5911,A,988351.1904761905,0.375,0.375,0.16666666666666669,423139.2941
5912,B,694749.0255620014,0.3333333333333333,0.3333333333333333,0.11111111111111109,608804.3096
5913,D,1657684.5863095238,0.041666666666666664,0.041666666666666664,0.05555555555555555,579742.9057
5914,A,927708.3333333333,0.125,0,0,423139.2941
5915,E,1471583.4166666665,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
5916,D,525661.6241496599,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
5917,C,1715011.9047619049,0.125,0,0,437944.2735
5918,E,1122500.0833333333,0.125,0.125,0.16666666666666669,410945.0876
5919,G,2618023.8928571427,0.25,0.25,0,578589.38449
5920,B,1871785.7142857143,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5921,B,1233992.0912698412,0.125,0,0,608804.3096
5922,A,778154.7619047618,0.2083333333333333,0.08333333333333333,0.11111111111111109,423139.2941
5923,F,1623456.349206349,0.375,0.375,0.16666666666666669,529685.4639
5924,A,1058452.380952381,0.125,0,0,423139.2941
5925,C,7785845.321428572,0,0,0,437944.2735
5926,C,1523666.6666666667,0.25,0.25,0,437944.2735
5927,D,1495642.8571428573,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
5928,B,1488571.4285714286,0.125,0.25,0,608804.3096
5929,A,1250181.5476190476,0.25,0.125,0.16666666666666669,423139.2941
5930,G,3689033.2,0.375,0.375,0.16666666666666669,578589.38449
5931,D,1404408.7301587302,0.3333333333333333,0.3333333333333333,0.11111111111111109,579742.9057
5932,G,990654.7619047619,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
5933,D,1299458.3958333333,0.25,0.25,0,579742.9057
5934,A,2287400.0333333337,0.125,0,0,423139.2941
5935,D,6634857.142857143,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
5936,B,764315.4345238095,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
5937,A,598126.9841269841,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5938,C,1202380.9523809524,0.5,0.5,0.33333333333333337,437944.2735
5939,B,1121190.5595238095,0.3333333333333333,0.3333333333333333,0.11111111111111109,608804.3096
5940,A,744130.9523809524,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
5941,E,1250176.223809524,0.2916666666666667,0.2916666666666667,0.05555555555555555,410945.0876
5942,A,1396406.2916666667,0.125,0,0,423139.2941
5943,E,902706.3492063492,0.2916666666666667,0.2916666666666667,0.05555555555555555,410945.0876
5944,A,1083035.7142857143,0.25,0.25,0,423139.2941
5945,B,947449.4047619049,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
5946,F,1442648.8928571427,0.375,0.375,0.16666666666666669,529685.4639
5947,G,1513764.2857142857,0.125,0,0,578589.38449
5948,A,1308011.9464285714,0.25,0.25,0,423139.2941
5949,C,1233071.4285714286,0.125,0,0,437944.2735
5950,D,650892.8571428572,0.2083333333333333,0.3333333333333333,0.11111111111111109,579742.9057
5951,A,2535226.273809524,0.25,0.25,0,423139.2941
5952,E,1993746.115079365,0.125,0,0,410945.0876
5953,F,2970684.586309524,0.25,0.25,0,529685.4639
5954,A,2272303.654761905,0.375,0.375,0.16666666666666669,423139.2941
5955,G,2146190.5317460317,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
5956,A,3454920.7182539683,0.125,0.125,0.16666666666666669,423139.2941
5957,G,847257.2095238095,0.25,0.25,0,578589.38449
5958,B,1263827.3809523808,0.375,0.375,0.16666666666666669,608804.3096
5959,D,2914285.7142857146,0.25,0.25,0,579742.9057
5960,A,797561.5079365079,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
5961,D,1045416.75,0.25,0.25,0,579742.9057
5962,A,1125434.633217268,0.125,0,0,423139.2941
5963,A,1512817.5436507936,0.041666666666666664,0.041666666666666664,0.05555555555555555,423139.2941
5964,C,678828.5714285715,0.16666666666666669,0.16666666666666669,0.2222222222222222,437944.2735
5965,B,694549.6865079365,0.25,0.125,0.16666666666666669,608804.3096
5966,D,1890166.75,0.375,0.375,0.16666666666666669,579742.9057
5967,F,736423.1327048586,0.25,0.125,0.16666666666666669,529685.4639
5968,F,975669.1193482397,0.25,0.125,0.16666666666666669,529685.4639
5969,B,1074206.4325396826,0.125,0,0,608804.3096
5970,E,1673293.7063492064,0.375,0.375,0.16666666666666669,410945.0876
5971,G,504071.5119047619,0.125,0.125,0.16666666666666669,578589.38449
5972,D,1157511.988095238,0.375,0.375,0.16666666666666669,579742.9057
5973,D,692205.3571428572,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
